1780.73	1325.99	-6647.13	7.14342	1.16119	2.14496	0
2483.44	1434.25	-6394.67	6.8974	1.00195	2.89943	100
3157.55	1525.99	-6068.36	6.57184	0.831098	3.62066	200
3795.28	1600.15	-5671.93	6.17043	0.650619	4.30029	300
4389.26	1655.86	-5209.95	5.6978	0.462596	4.93037	400
4932.65	1692.49	-4687.75	5.1594	0.269208	5.50357	500
5419.16	1709.6	-4111.36	4.56148	0.0727039	6.01317	600
5843.19	1707	-3487.44	3.91101	-0.124625	6.45323	700
6199.86	1684.72	-2823.2	3.2156	-0.320477	6.81861	800
6485.09	1643.03	-2126.35	2.48339	-0.512565	7.10508	900
6695.6	1582.41	-1404.93	1.72297	-0.698647	7.30936	1000
6829.04	1503.57	-667.291	0.943258	-0.876559	7.42915	1100
6883.91	1407.44	78.0428	0.153381	-1.04424	7.46319	1200
6859.68	1295.13	822.479	-0.637438	-1.19975	7.41124	1300
6756.7	1167.96	1557.45	-1.42	-1.34131	7.27411	1400
6576.26	1027.39	2274.52	-2.18527	-1.46731	7.05359	1500
6320.52	875.058	2965.48	-2.92444	-1.57635	6.75247	1600
5992.52	712.724	3622.45	-3.62909	-1.66722	6.37446	1700
5596.12	542.253	4237.96	-4.29125	-1.73893	5.92414	1800
5135.94	365.602	4805.05	-4.9035	-1.79072	5.40688	1900
4617.31	184.79	5317.31	-5.45905	-1.82208	4.82878	2000
4046.22	1.87821	5769	-5.9518	-1.8327	4.19657	2100
3429.22	-181.056	6155.06	-6.37638	-1.82252	3.51753	2200
2773.37	-361.938	6471.2	-6.72822	-1.79172	2.79941	2300
2086.13	-538.725	6713.91	-7.00357	-1.74069	2.05034	2400
1375.3	-709.422	6880.52	-7.19952	-1.67004	1.27873	2500
648.94	-872.106	6969.19	-7.31403	-1.58058	0.493192	2600
-84.7496	-1024.94	6978.98	-7.34593	-1.47332	-0.297526	2700
-817.483	-1166.22	6909.81	-7.29494	-1.34947	-1.08466	2800
-1540.99	-1294.33	6762.46	-7.16164	-1.2104	-1.85947	2900
-2247.11	-1407.84	6538.61	-6.9475	-1.05765	-2.61338	3000
-2927.87	-1505.46	6240.76	-6.65484	-0.892898	-3.33799	3100
-3575.57	-1586.08	5872.26	-6.28685	-0.717969	-4.0252	3200
-4182.87	-1648.78	5437.23	-5.84753	-0.534793	-4.66731	3300
-4742.86	-1692.83	4940.54	-5.34165	-0.345404	-5.25704	3400
-5249.16	-1717.72	4387.79	-4.77476	-0.151912	-5.78767	3500
-5695.98	-1723.15	3785.18	-4.15312	0.0435157	-6.25309	3600
-6078.19	-1709.03	3139.52	-3.48361	0.238676	-6.64788	3700
-6391.36	-1675.5	2458.12	-2.77372	0.431355	-6.96739	3800
-6631.85	-1622.91	1748.68	-2.03143	0.619355	-7.2078	3900
-6796.84	-1551.85	1019.29	-1.26514	0.800518	-7.36616	4000
-6884.37	-1463.11	278.253	-0.483563	0.972755	-7.44048	4100
-6893.35	-1357.67	-465.967	0.304353	1.13407	-7.42971	4200
-6823.59	-1236.72	-1204.85	1.08955	1.28258	-7.3338	4300
-6675.83	-1101.64	-1929.92	1.86299	1.41655	-7.15372	4400
-6451.68	-953.949	-2632.85	2.6157	1.53441	-6.89139	4500
-6153.67	-795.338	-3305.55	3.33898	1.63479	-6.54973	4600
-5785.15	-627.614	-3940.28	4.02443	1.71648	-6.13261	4700
-5350.31	-452.696	-4529.72	4.6641	1.77854	-5.64475	4800
-4854.1	-272.586	-5067.06	5.25055	1.82022	-5.09173	4900
-4302.2	-89.3483	-5546.1	5.77698	1.84103	-4.47989	5000
-3700.91	94.915	-5961.31	6.23728	1.84071	-3.81626	5100
-3057.13	278.088	-6307.88	6.6261	1.81925	-3.10844	5200
-2378.23	458.067	-6581.79	6.93893	1.77688	-2.36458	5300
-1672	632.782	-6779.88	7.17211	1.71407	-1.59323	5400
-946.55	800.224	-6899.82	7.32292	1.63154	-0.803246	5500
-210.22	958.464	-6940.21	7.38956	1.53022	-0.00371799	5600
528.528	1105.68	-6900.55	7.37121	1.41125	0.796147	5700
1261.19	1240.17	-6781.27	7.26802	1.276	1.58713	5800
1979.34	1360.39	-6583.73	7.08111	1.126	2.36008	5900
2674.69	1464.94	-6310.16	6.81257	0.96298	3.10606	6000
3339.24	1552.61	-5963.7	6.46545	0.788809	3.81642	6100
3965.3	1622.39	-5548.34	6.04371	0.605497	4.48287	6200
4545.65	1673.48	-5068.85	5.55221	0.415163	5.09766	6300
5073.6	1705.27	-4530.77	4.99663	0.220017	5.6536	6400
5543.06	1717.39	-3940.31	4.38343	0.0223299	6.14419	6500
5948.61	1709.72	-3304.3	3.71977	-0.175594	6.56371	6600
6285.59	1682.34	-2630.1	3.0134	-0.371443	6.90727	6700
6550.14	1635.58	-1925.51	2.2726	-0.562932	7.17089	6800
6739.25	1569.98	-1198.69	1.50608	-0.747829	7.35159	6900
6850.79	1486.31	-458.03	0.722799	-0.923982	7.44733	7000
6883.56	1385.54	287.912	-0.0680629	-1.08935	7.45716	7100
6837.24	1268.86	1030.54	-0.857287	-1.24203	7.38113	7200
